evaporation_from_vegetation_transpiration_sum,soil_temperature_level_1,surface_net_solar_radiation_sum,temperature_2m,total_precipitation_sum,ndvi
0,290.1076488,1.29E+07,288.9617996,1.31E-04,0.312292129
0,290.5576687,1.43E+07,289.1459401,0,0.311933067
9.31E-10,290.0889753,1.46E+07,288.1089312,0,0.311574005
9.31E-10,289.9814866,1.47E+07,288.0149911,1.71E-06,0.311214944
9.31E-10,291.0691579,1.37E+07,289.6676852,3.16E-06,0.310855882
0,292.5495726,1.12E+07,291.5953102,0.007798533,0.31049682
9.31E-10,291.058019,8303429.75,290.3176066,0.019503137,0.310137759
0,290.1791458,1.01E+07,288.1016356,0.003105617,0.309778697
9.31E-10,289.2550367,1.26E+07,287.164196,9.98E-06,0.309419635
0,289.099678,1.32E+07,287.4714216,4.35E-07,0.309060574
0,289.9369189,1.40E+07,288.4664828,5.46E-06,0.308701512
9.31E-10,290.7096443,1.36E+07,289.5838776,8.52E-07,0.30834245
0,290.5524025,1.06E+07,290.1337395,6.10E-06,0.307983389
0,290.8842475,8664418.5,290.5521437,5.61E-04,0.307624327
9.31E-10,291.578673,1.09E+07,290.4132627,0.020208509,0.307265265
0,291.1140766,8768645.125,289.6336416,0.002052245,0.306906203
0,290.6486187,1.56E+07,289.325779,2.73E-05,0.306547142
0,291.1746279,1.52E+07,290.6919829,0.001423827,0.30618808
9.31E-10,291.890412,1.47E+07,291.4281572,1.14E-04,0.305829018
0,292.0735035,1.15E+07,291.7653319,3.24E-05,0.305469957
0,293.135505,1.29E+07,293.2571163,4.08E-05,0.305110895
0,293.7097708,1.42E+07,293.1910597,1.97E-04,0.304751833
0,292.399011,1.66E+07,290.5586058,3.00E-06,0.304392772
0,291.2060471,1.35E+07,289.4115499,5.28E-05,0.30403371
9.31E-10,291.6572882,1.57E+07,289.9029166,0.001191208,0.303674648
0,291.2271461,1.21E+07,290.0140063,0.005929371,0.303315587
0,289.5663872,9803854.5,286.8467719,0.007426826,0.302956525
0,289.5734348,1.58E+07,287.2188511,5.71E-06,0.302597463
0,289.6056614,1.77E+07,288.0124938,4.20E-06,0.300249362
0,289.9158357,7771377.625,289.1951682,0.001445736,0.297901261
0,291.7091567,1.32E+07,290.7595914,0.001473028,0.29555316
0,292.4868876,1.47E+07,291.2787024,4.56E-04,0.293205059
0,292.3965715,1.68E+07,291.0693487,2.00E-06,0.290856957
0,292.2624582,1.78E+07,290.958814,4.38E-07,0.295955976
0,292.3040663,1.83E+07,290.900081,0,0.301054994
0,293.0526326,1.81E+07,292.3868891,8.52E-07,0.306154013
0,294.1742833,1.77E+07,294.0493425,1.72E-06,0.299586415
0,293.8958041,1.87E+07,292.5990658,3.02E-06,0.293018818
0,295.3169092,1.80E+07,294.8551954,1.10E-04,0.28875041
0,296.1862742,1.57E+07,295.7348143,6.22E-07,0.284482002
0,295.6026738,1.65E+07,294.2968477,8.40E-05,0.280213594
9.31E-10,296.269399,1.61E+07,295.1427307,0.00111409,0.277725905
0,296.0797272,1.83E+07,294.4220905,9.12E-06,0.275238216
0,295.8527095,1.90E+07,293.8052177,1.73E-06,0.275238216
0,296.3868033,1.80E+07,294.4563796,0,0.275238216
0,297.2468402,1.91E+07,295.1560834,1.70E-06,0.275238216
0,297.2859879,1.93E+07,295.5829881,1.29E-06,0.273514688
0,297.9204706,1.81E+07,296.4219055,0.002324904,0.27179116
0,298.2901039,1.72E+07,297.4907481,1.04E-04,0.26684461
0,297.9496784,1.99E+07,296.6975498,1.74E-06,0.261898061
0,297.9719054,2.01E+07,296.7004464,3.43E-06,0.256951511
0,299.4558303,1.98E+07,298.9673176,0,0.268389845
0,299.1222204,1.66E+07,297.2857075,0.001640303,0.279828179
0,299.0725314,1.95E+07,296.8892543,0,0.291266513
0,299.7400405,1.96E+07,297.2578176,1.28E-06,0.302704847
0,300.8169022,1.94E+07,298.8789864,4.35E-07,0.314143181
9.31E-10,302.4639848,1.96E+07,300.7196445,1.70E-06,0.31684275
0,303.2229544,1.92E+07,301.3225803,1.82E-04,0.319542319
0,302.9334399,1.93E+07,301.1332258,6.36E-06,0.316253543
0,301.8353596,2.06E+07,299.0262629,1.72E-06,0.312964767
0,302.0282656,2.05E+07,299.4379082,1.71E-06,0.309675992
0,302.4255969,2.06E+07,300.1746807,8.52E-07,0.306387216
0,303.3880234,2.02E+07,301.256244,8.52E-07,0.30309844
0,304.2810485,1.98E+07,301.9360371,7.51E-04,0.2978423
0,303.4344826,1.89E+07,300.3859202,9.17E-04,0.29258616
0,302.8890076,1.91E+07,300.3091717,6.09E-05,0.287330019
0,303.3878644,1.88E+07,300.1537768,2.85E-04,0.282073879
0,303.9998862,1.99E+07,301.4818859,8.58E-07,0.276817739
0,304.2165972,2.03E+07,301.5231406,1.70E-06,0.283560415
0,305.0531305,1.93E+07,302.7716427,1.73E-06,0.290303091
0,305.1335506,1.96E+07,302.5297699,0.001281927,0.297045767
0,305.4653905,1.96E+07,303.5204455,1.35E-04,0.2956696
0,306.4738509,2.10E+07,305.0179723,8.52E-07,0.294293433
0,307.0294857,2.08E+07,305.2216886,0,0.294945884
0,301.0081158,1.06E+07,297.8840446,0.001194677,0.295598334
0,299.3157349,1.36E+07,296.2811693,0.018299988,0.296250784
0,300.3147558,1.94E+07,297.3661702,3.95E-05,0.296903235
0,300.7258809,1.98E+07,298.7078152,7.35E-05,0.297555685
9.31E-10,301.9123783,2.07E+07,300.0828616,0,0.294192652
0,302.6002649,1.86E+07,301.1430149,1.24E-04,0.290829619
0,303.5698535,1.98E+07,302.4088751,2.26E-06,0.287466586
0,304.658788,1.97E+07,303.4179815,8.52E-07,0.28383857
0,306.0550264,1.99E+07,304.3530979,2.94E-04,0.280210555
0,306.562486,1.98E+07,304.8449465,0.001014258,0.285881877
0,307.1904418,2.10E+07,306.0815125,0,0.291553199
0,307.2679399,2.24E+07,306.5123297,0,0.297224522
0,307.3722502,2.26E+07,306.3559316,1.72E-06,0.282804936
0,307.46322,2.24E+07,305.6120936,3.42E-06,0.268385351
9.31E-10,308.1730684,2.15E+07,305.926815,1.30E-06,0.26807039
0,307.7461573,2.05E+07,306.1134434,2.19E-04,0.267755429
0,307.7565651,1.89E+07,305.8238373,0.001123332,0.267440468
9.31E-10,306.1136729,2.07E+07,303.3171673,9.26E-04,0.278280109
0,306.6952775,2.15E+07,304.0720132,4.35E-07,0.28911975
0,306.1485348,2.29E+07,304.0596771,0,0.295024236
0,306.7901936,2.26E+07,305.0987364,8.52E-07,0.300928722
0,307.460343,2.26E+07,305.9656633,0,0.306833208
0,308.268336,2.25E+07,306.7741839,8.52E-07,0.312766731
0,308.3865337,2.26E+07,306.9761047,8.58E-07,0.318700254
9.31E-10,308.2150707,2.04E+07,306.4841652,3.42E-06,0.318988132
0,308.932354,2.11E+07,305.943615,0,0.319276011
0,308.4173431,2.13E+07,305.5066566,1.40E-05,0.31956389
0,308.5553443,2.04E+07,305.4477723,1.36E-05,0.319851768
0,307.7021783,1.99E+07,303.3605696,0.001309633,0.320139647
0,307.6374938,1.99E+07,304.3256251,1.15E-04,0.320427525
0,308.1223628,2.00E+07,304.5807832,0.001420199,0.320715404
0,307.2997023,2.05E+07,304.2111422,3.17E-04,0.321003282
0,305.4018796,1.89E+07,301.5289828,0.00378539,0.321291161
0,306.0060221,2.03E+07,303.8546797,8.55E-07,0.321579039
0,307.5492484,2.23E+07,305.4885852,2.15E-06,0.317110777
1.86E-09,308.2789694,2.10E+07,306.5295486,7.26E-05,0.312642515
9.31E-10,308.5628064,1.98E+07,306.1928736,0.00143296,0.308174253
0,309.1304658,1.89E+07,306.9071662,6.79E-04,0.30370599
0,309.1397635,1.93E+07,306.1954714,9.94E-04,0.299237728
0,308.067475,2.18E+07,305.6992162,4.46E-07,0.297265112
0,308.0433502,2.27E+07,305.7087027,1.72E-06,0.295292497
0,308.9103254,2.23E+07,306.9812711,0,0.293319881
0,309.0374743,2.29E+07,306.5674903,2.14E-06,0.285115123
0,309.3242098,2.26E+07,306.3636182,2.14E-06,0.276910365
0,309.5539099,2.22E+07,306.8849926,1.28E-06,0.282749653
0,310.2989152,2.19E+07,307.2483292,2.16E-06,0.288588941
0,310.4145343,2.11E+07,307.0200043,3.22E-04,0.294428229
0,309.893528,2.05E+07,306.0771154,7.16E-04,0.311920553
0,308.5092233,2.00E+07,304.8778197,2.11E-05,0.329412878
0,310.2284679,2.11E+07,306.9567687,0,0.326495896
0,311.5876471,2.10E+07,308.3555171,0,0.323578914
0,310.7164612,2.05E+07,306.3652134,0.005514636,0.320661932
0,309.8755487,2.04E+07,306.7079563,5.23E-06,0.310906827
9.31E-10,309.9573956,2.09E+07,306.9022903,0,0.301151723
9.31E-10,309.958018,2.15E+07,307.2815342,8.58E-07,0.298331638
0,310.5379861,2.16E+07,307.773517,1.71E-06,0.295511554
0,311.4588445,2.12E+07,308.1808866,8.52E-07,0.292691469
0,311.4671345,2.03E+07,307.5737063,4.46E-05,0.291220555
0,311.8251781,1.94E+07,308.3888009,4.17E-05,0.28974964
0,311.2756214,2.12E+07,308.136495,8.52E-07,0.288278726
0,310.9719448,2.06E+07,308.7194907,0,0.286807811
0,310.619908,2.05E+07,307.6509469,6.82E-06,0.285336897
0,310.0678431,1.92E+07,306.8990358,8.06E-05,0.283865982
9.31E-10,308.7577432,1.82E+07,304.8474229,7.53E-04,0.282395068
1.86E-09,303.9670563,5097929.25,300.7202498,9.73E-04,0.280924153
0,307.1002579,1.66E+07,303.1412277,2.29E-06,0.279453239
0,309.5971788,1.92E+07,306.1432145,1.48E-04,0.277982324
0,308.6274325,1.72E+07,304.7873338,0.001265863,0.278061688
0,307.2725588,1.62E+07,302.2289117,0.006478021,0.278141052
9.31E-10,305.4076239,1.42E+07,302.6880913,0.011657857,0.278220415
9.31E-10,306.7398879,1.68E+07,304.5231298,0.006002093,0.278299779
9.31E-10,307.1895103,1.71E+07,305.4612745,8.94E-04,0.278379142
1.86E-09,308.2491983,2.04E+07,306.6367779,0,0.278458506
0,308.4114838,2.05E+07,306.7820059,8.58E-07,0.278537869
0,309.478721,2.01E+07,307.277633,7.80E-05,0.278537673
0,309.1204758,1.93E+07,305.7490075,0.003446562,0.278537477
9.31E-10,308.4281654,1.85E+07,305.1878853,6.27E-04,0.27853728
0,308.2605305,1.67E+07,305.3300037,0.01758634,0.278537084
9.31E-10,305.517484,1.25E+07,303.3324242,0.006101972,0.278536887
9.31E-10,306.2556311,1.70E+07,304.3570773,0.002396021,0.278536691
9.31E-10,305.0730718,1.29E+07,302.653876,0.021807841,0.278536494
9.31E-10,303.0163339,7839437,300.8389511,0.030986805,0.278536298
0,303.6862043,1.28E+07,301.477609,0.020374252,0.278536101
0,303.8657125,1.24E+07,301.5863063,0.029041883,0.278535905
9.31E-10,302.1404057,5749246.5,300.429149,0.015565039,0.278535708
1.86E-09,302.499534,8548458.875,301.1705125,0.028949811,0.278535512
0,302.1159172,7508104.25,300.9746819,0.015985086,0.278535316
1.86E-09,303.4459985,1.51E+07,302.6275578,0.007575148,0.278535119
0,303.6091665,1.68E+07,302.9919968,0.005933153,0.278534923
0,303.983228,1.76E+07,303.2241313,0.00436531,0.278534726
1.86E-09,302.9129448,1.14E+07,301.1865196,0.036215536,0.27853453
0,302.4179312,1.14E+07,300.4168968,0.018532549,0.278534333
0,303.2875964,1.52E+07,301.2461624,0.011230164,0.278534137
0,303.8177738,1.72E+07,301.992953,0.006773067,0.27853394
1.86E-09,304.4744422,1.65E+07,303.1649679,0.006467804,0.278533744
9.31E-10,304.7119884,1.78E+07,303.5057564,7.70E-04,0.278533548
9.31E-10,304.3914579,1.52E+07,302.8742339,0.003362748,0.278533351
9.31E-10,304.4905338,1.50E+07,303.396169,0.01054941,0.278533155
0,303.8236631,1.18E+07,302.3680674,0.024486743,0.278532958
9.31E-10,301.8439153,6702249.625,300.0365543,0.03187651,0.278532762
0,301.1244157,4760599,299.8143737,0.013949955,0.278532565
1.86E-09,301.1519496,8913088.25,300.0180842,0.019277785,0.278532369
1.86E-09,301.5016969,9917413.125,300.7438711,0.00661151,0.278532172
0,302.775116,1.60E+07,302.4664688,0.001355507,0.278531976
0,303.1498903,1.56E+07,302.680858,0.001824764,0.278531779
9.31E-10,302.2012952,1.06E+07,301.5003077,0.009316089,0.278531583
0,302.1610349,1.11E+07,301.5058886,0.002387704,0.278531387
0,302.3521881,1.12E+07,301.6304277,0.007603754,0.27853119
0,302.453701,1.20E+07,301.4814981,0.011879498,0.278530994
0,302.0555013,8946971,301.4612789,0.008111365,0.278530797
0,303.142978,1.43E+07,301.9550584,0.012027036,0.278530601
0,302.4274267,9824919.875,301.0668449,0.015181942,0.278530404
0,302.2384364,9386671.25,301.5711549,0.005716261,0.278530208
9.31E-10,302.802,1.38E+07,301.7968852,0.009794392,0.278530011
0,303.3357213,1.41E+07,303.0614732,7.49E-04,0.278529815
0,302.49182,1.37E+07,301.682422,0.002525397,0.278529618
0,302.8860359,1.46E+07,302.1088238,0.00191999,0.278529422
0,303.6385975,1.44E+07,302.17825,0.007713299,0.278529226
9.31E-10,303.353967,1.43E+07,302.318772,0.004840565,0.278529029
1.86E-09,302.6645629,9758780.875,301.5587387,0.01550425,0.278528833
0,303.3163973,1.58E+07,302.5408147,0.003596201,0.278528636
9.31E-10,302.3716024,1.28E+07,301.1878363,0.008083962,0.27852844
0,301.6737785,1.20E+07,300.6415691,0.002155096,0.278528243
9.31E-10,301.0631021,7733394.625,300.1305485,0.006817043,0.278528047
0,302.3016198,1.46E+07,301.0158717,0.011983041,0.27852785
0,301.640454,9734303.125,300.5011253,0.010425812,0.278527654
0,302.9166864,1.43E+07,301.7775682,0.007177491,0.278527457
0,302.0616709,9862839.625,300.3887043,0.0181897,0.278527261
0,300.8381608,7873377.875,299.6381626,0.007222706,0.278527065
0,303.104613,1.68E+07,302.2213605,0.00391026,0.278526868
9.31E-10,301.8273786,9451280.75,300.4475047,0.011846954,0.278526672
0,301.1923784,7853876.25,300.5602919,0.021760347,0.278526475
0,302.5128911,1.60E+07,302.0665417,3.57E-04,0.278526279
9.31E-10,303.6199938,1.75E+07,302.9421851,0.001339318,0.278526082
0,303.7852732,1.63E+07,303.3023116,8.70E-04,0.278525886
0,302.4841309,1.10E+07,301.2386653,0.007719206,0.278525689
9.31E-10,303.8565057,1.71E+07,302.9115213,5.33E-04,0.278525493
9.31E-10,304.1829071,1.68E+07,302.8185609,0.011141848,0.278525297
0,302.0064774,8939939.625,300.6364091,0.007305494,0.2785251
0,303.7845319,1.80E+07,303.0038147,0.001258942,0.278524904
0,303.837834,1.45E+07,302.6962611,0.00681996,0.278524707
0,302.8472436,1.28E+07,301.7730433,0.003915744,0.278524511
9.31E-10,302.9259548,1.35E+07,302.1176217,0.004518344,0.278524314
9.31E-10,302.5312309,1.18E+07,301.4622027,0.003654628,0.278524118
0,302.2889983,1.17E+07,301.1360512,0.006568262,0.278523921
9.31E-10,302.730622,1.35E+07,302.1913001,0.001364261,0.278523725
0,303.2821274,1.47E+07,302.3351987,0.002539538,0.278523528
0,303.2086824,1.37E+07,302.2015444,0.004089535,0.278523332
0,303.1186873,1.38E+07,301.8992545,0.005655268,0.278523136
0,301.6290601,7516462.375,300.4263013,0.005857333,0.278522939
0,301.5629196,1.12E+07,300.3034827,0.016412416,0.278522743
0,300.3982493,5541252.625,299.3459994,0.018449906,0.278522546
0,300.9426047,8630869.375,300.1729323,0.004682183,0.27852235
0,301.7443593,1.20E+07,300.3869171,0.005736262,0.278522153
0,301.4504299,1.18E+07,300.0766926,0.001713866,0.278521957
9.31E-10,300.6658166,1.12E+07,298.7082659,0.004426221,0.27852176
0,300.3085238,1.27E+07,298.7994162,0.001203729,0.278521564
0,301.0471325,1.22E+07,300.0465883,0.001459312,0.278521367
0,301.6590805,1.30E+07,300.3892295,0.004257675,0.278521171
9.31E-10,300.3867416,8722982.875,298.8667049,0.010771835,0.278520975
9.31E-10,300.2406673,9231637.121,299.03475,0.004284303,0.278520778
0,300.5102469,1.20E+07,299.2021688,0.007820023,0.278520582
0,300.4352169,1.13E+07,299.4987583,0.004086747,0.278520385
0,299.6768964,9840656.75,298.2745825,0.014770094,0.278520189
0,298.4957708,5118383.813,297.2657528,0.008304647,0.278519992
0,298.2507197,5484646.75,297.4743042,0.002075847,0.278519796
0,297.9089216,5240504.688,297.1588726,0.002342489,0.278519599
0,298.688736,1.07E+07,297.6754894,2.29E-04,0.278519403
1.86E-09,299.2814058,1.14E+07,298.1240927,0.002593749,0.278519207
0,299.6855494,1.28E+07,298.0777289,0.004205576,0.27851901
1.86E-09,300.5038274,1.51E+07,298.9810422,0.001064192,0.278518814
0,300.4150346,1.53E+07,299.2740192,9.34E-05,0.278518617
0,300.2188047,1.57E+07,299.1479193,8.55E-07,0.27861771
0,300.0364005,1.57E+07,298.8322805,4.35E-07,0.278716803
0,299.9894009,1.56E+07,299.0132217,6.89E-06,0.278815895
0,300.1935927,1.56E+07,298.7649911,1.34E-04,0.278914988
0,299.8499044,1.37E+07,298.1690502,0.001675888,0.279014081
9.31E-10,299.4065901,1.43E+07,298.0258128,1.10E-04,0.316528872
0,299.1490606,1.51E+07,298.0654163,1.03E-04,0.354043663
9.31E-10,299.2169081,1.48E+07,298.2563457,6.33E-05,0.341380835
0,299.2050063,1.53E+07,298.1726723,1.26E-06,0.328718007
9.31E-10,299.3147418,1.55E+07,298.1516336,7.38E-07,0.316055179
0,299.2442328,1.47E+07,298.4462274,3.28E-05,0.323851496
0,299.74506,1.51E+07,298.7679977,5.87E-05,0.331647813
0,299.9043872,1.36E+07,298.6582851,3.65E-04,0.330390841
0,299.6693783,1.37E+07,297.9112905,0.001169107,0.329133868
0,299.3104712,1.14E+07,298.3264008,2.00E-04,0.327876896
0,298.6690553,9779984.5,297.4016571,6.73E-05,0.326619923
0,297.9349073,1.54E+07,296.6949743,0,0.325362951
0,297.378219,1.54E+07,295.9897881,4.42E-07,0.324105978
0,297.3177923,1.48E+07,296.1909898,1.00E-06,0.322849005
0,297.5186138,1.51E+07,296.1088619,5.22E-08,0.321592033
0,297.3780155,1.42E+07,296.0242132,1.02E-05,0.323825827
9.31E-10,297.6467063,1.28E+07,296.094663,1.79E-04,0.326059622
0,297.7072697,1.40E+07,296.4900716,0,0.328293416
0,297.8759193,1.26E+07,297.0578321,1.72E-06,0.33052721
0,298.1289495,1.05E+07,297.3640169,6.34E-06,0.332761005
0,297.5995763,8377133.75,296.7507896,2.32E-06,0.334994799
0,298.4805393,1.40E+07,297.4317786,9.69E-08,0.337228593
9.31E-10,298.6445204,1.39E+07,297.3990288,2.45E-06,0.339462388
0,298.8155683,1.33E+07,297.4573167,2.73E-04,0.341696182
0,298.8356088,1.36E+07,298.2144502,1.06E-05,0.343929976
0,298.4477495,1.38E+07,297.3687369,4.35E-07,0.350639507
0,297.1801116,1.41E+07,295.6340567,1.29E-06,0.357349038
0,297.202006,1.18E+07,295.807778,0,0.321727296
0,297.2510484,1.02E+07,295.7696025,4.30E-04,0.286105553
0,297.5917511,1.26E+07,296.0956039,1.09E-06,0.250483811
0,297.7136072,1.34E+07,296.2401663,8.52E-07,0.22011409
0,296.9429296,1.37E+07,295.6809457,8.52E-07,0.189744368
0,296.2521877,1.36E+07,294.9390888,8.58E-07,0.179655075
9.31E-10,295.3850924,1.38E+07,293.8165881,4.35E-07,0.169565782
9.31E-10,295.7770468,1.31E+07,294.1176523,0,0.159476489
0,295.6320566,9300400.25,294.0961259,2.03E-06,0.149387196
0,296.4098129,1.32E+07,294.5621592,0,0.139297903
0,296.5113322,1.11E+07,295.0857302,8.52E-07,0.142335632
0,296.3286947,1.31E+07,295.2271887,8.52E-07,0.145373362
0,295.1941694,1.31E+07,293.1532904,0,0.148411092
0,294.753856,1.29E+07,292.6083692,0,0.151448822
0,294.7977397,1.27E+07,293.006911,0,0.154486552
1.86E-09,294.9929695,1.24E+07,293.018692,1.28E-06,0.152939585
0,294.7395948,1.18E+07,293.0760625,1.30E-06,0.151392618
0,294.6616294,1.03E+07,293.1195876,1.28E-06,0.149845651
0,295.4189199,1.12E+07,294.2951183,8.48E-07,0.148298684
0,295.3453668,1.22E+07,293.8663578,4.35E-05,0.146751717
0,295.3142891,1.18E+07,293.8028876,8.52E-07,0.14520475
0,295.4318066,1.19E+07,293.9025701,4.72E-06,0.143657783
0,294.2581768,7583687.75,292.5982869,0.00339759,0.142110816
9.31E-10,293.8960819,1.02E+07,292.4035664,3.93E-04,0.140563849
0,293.8987045,1.22E+07,292.1640638,0,0.139016882
0,292.6408552,1.24E+07,290.3952052,1.71E-06,0.156001141
0,292.0338815,1.23E+07,289.7405923,8.52E-07,0.1729854
0,291.6870022,1.23E+07,289.3176308,1.70E-06,0.189969659
0,291.468682,1.20E+07,289.1367887,0,0.186132702
0,291.8327802,1.18E+07,289.7149849,0,0.182295746
0,292.6339213,1.16E+07,290.8529981,0,0.178458789
0,292.9655603,1.18E+07,291.1450736,0,0.174621832
0,292.4658508,1.17E+07,290.3344612,0,0.170784876
9.31E-10,291.7036432,1.19E+07,289.2750874,8.52E-07,0.265054636
9.31E-10,290.9546623,1.19E+07,288.6925659,0,0.359324396
1.86E-09,291.5113424,1.12E+07,289.7689209,1.53E-05,0.359200712
0,290.6045621,4038866.25,290.0358658,0.00903539,0.359077029
0,289.9399007,1986604.25,288.7181829,0.048766409,0.358953346
0,289.925312,7180247.5,288.2752094,0.001165701,0.358829663
0,289.6584943,1.03E+07,287.7231038,1.70E-05,0.35870598
0,289.2764181,1.11E+07,287.2522837,1.39E-06,0.358582296
0,288.3832639,1.10E+07,285.8100338,2.20E-06,0.358458613
9.31E-10,287.2801514,9507463.375,284.2664986,1.07E-05,0.35833493
0,286.8863932,8316358.375,283.8153922,3.75E-05,0.358211247
0,287.8306128,1.10E+07,285.8575872,4.35E-07,0.358087564
0,289.1606255,9451175.5,288.3482571,9.69E-05,0.35796388
1.86E-09,289.0458234,1.17E+07,287.4193115,8.52E-07,0.357840197
0,287.03604,7089403.5,284.4941285,2.76E-05,0.357716514
0,286.8468819,9521275.5,283.9267457,5.80E-05,0.357592831
9.31E-10,286.1060454,1.13E+07,283.3581289,1.45E-06,0.357469147
9.31E-10,284.9135691,8629412.125,281.9205163,2.63E-07,0.357345464
0,285.1525758,1.16E+07,282.3057276,3.35E-06,0.357221781
9.31E-10,284.0683613,7161628,280.591273,4.74E-05,0.357098098
0,284.2575067,1.14E+07,281.3468539,2.33E-06,0.356974415
9.31E-10,284.2501074,1.03E+07,281.5013453,6.76E-06,0.356850731
1.86E-09,284.519453,1.08E+07,282.7637444,1.14E-05,0.356727048
0,286.5624269,1.16E+07,286.4759235,8.81E-05,0.356603365
0,288.0321096,8545062.875,288.178428,0.006637168,0.356479682
9.31E-10,287.5659161,6241710.5,286.8677921,0.002565811,0.356355999
1.86E-09,288.2635981,9703886,286.9107075,2.30E-04,0.356232315
0,287.9642531,1.23E+07,286.8692036,1.72E-06,0.356232315
0,288.6413886,1.09E+07,288.2197844,7.08E-04,0.356232315
0,288.5351696,6972279.75,287.4675579,0.002909751,0.356232315
0,288.2011948,6295030.25,287.3359,0.011185957,0.356232315
0,287.5468502,7429510.375,285.7396088,5.93E-04,0.356232315
0,286.893287,1.27E+07,284.9983012,0,0.356232315
9.31E-10,286.3206552,1.22E+07,284.5845102,7.86E-07,0.356232315
9.31E-10,286.7524427,1.13E+07,285.5029945,5.34E-06,0.356232315
0,288.2158025,1.12E+07,286.9864076,0.001910692,0.356232315
9.31E-10,289.2413184,8934488.25,288.6443634,0.001037145,0.356232315
0,290.3054695,8812447,289.7940572,0.004542426,0.356232315
9.31E-10,289.4058367,6052292.5,288.6363004,0.00896658,0.356232315
0,288.3335539,2631578.5,287.3098056,0.007830161,0.356232315
0,288.8756797,8570444.375,287.3161379,8.80E-04,0.356232315
9.31E-10,288.0483589,1.31E+07,286.4954796,5.03E-06,0.356232315
0,287.9252268,1.27E+07,286.1309026,4.26E-07,0.356232315
0,288.0704606,1.16E+07,286.6142597,8.52E-07,0.356232315
9.31E-10,288.5797583,1.33E+07,287.7364209,2.15E-06,0.356232315
9.31E-10,288.0695337,1.38E+07,286.9048634,1.70E-06,0.356232315
0,287.4722722,1.39E+07,286.1539211,0,0.356232315
0,287.4312566,1.26E+07,285.6047662,1.98E-07,0.356232315
9.31E-10,288.0448716,1.32E+07,286.9117018,3.43E-06,0.356232315
0,288.9391925,1.27E+07,288.3179862,1.51E-04,0.356232315
0,289.9271851,1.11E+07,289.5691973,0.004333915,0.356232315
0,289.0159117,7785808.75,287.8616931,0.008542876,0.356232315
0,288.4784228,1.41E+07,287.2195803,8.52E-07,0.356232315
0,287.7214807,1.44E+07,286.070605,4.35E-07,0.356232315
0,287.3673077,1.39E+07,285.9945621,8.64E-06,0.356232315
0,287.4606463,1.46E+07,286.232055,4.35E-07,0.338841185
0,287.4328473,1.41E+07,285.9876932,3.43E-06,0.321450055
0,287.5744642,1.37E+07,285.8300152,9.31E-09,0.316327681
0,287.9030457,1.47E+07,287.2201188,1.72E-06,0.311205308
0,287.2366759,1.48E+07,285.4448026,4.35E-07,0.306082934
0,287.4543775,1.49E+07,285.9710585,1.54E-06,0.294988751
0,287.5792427,1.51E+07,285.9676094,8.52E-07,0.283894569
0,288.177941,1.51E+07,286.8977947,0,0.28433013
0,288.2769629,1.54E+07,287.1401399,0,0.284765691
0,288.37887,1.55E+07,287.1891804,8.52E-07,0.285201252
0,289.5965767,1.51E+07,289.2702802,1.27E-06,0.301542014
0,291.6113224,1.51E+07,292.2945595,0,0.317882776
1.86E-09,292.2149595,1.56E+07,292.1971238,2.57E-06,0.322958926
9.31E-10,291.1576506,1.55E+07,289.9969603,8.58E-07,0.328035076
0,291.7393602,1.49E+07,290.1890316,1.83E-06,0.333111227
9.31E-10,291.6195698,1.61E+07,290.86936,8.52E-07,0.326504216
9.31E-10,291.2514757,1.63E+07,290.2625987,0,0.319897205
0,291.9150594,1.49E+07,291.6988513,1.72E-06,0.316113031
0,293.5995401,1.51E+07,293.8245424,0.003920143,0.312328857
0,292.0969232,9925160.25,291.836223,0.012490797,0.308544683
0,291.8011227,1.01E+07,291.2169857,0.001160518,0.30476051
0,292.6327438,1.36E+07,291.4616102,9.85E-04,0.300976336
0,292.9242045,1.59E+07,292.0239042,0.001528942,0.303179435
9.31E-10,292.4688384,1.45E+07,290.6167507,0.002604506,0.305382535
0,292.2593644,1.27E+07,290.3683999,7.64E-04,0.307585634
0,292.1772156,1.16E+07,291.2637348,1.52E-04,0.309788734
0,292.8985704,1.33E+07,292.2122835,3.33E-05,0.311991833
0,294.0273717,1.54E+07,293.0764325,0.002402569,0.314194933
0,294.3259455,1.62E+07,293.0741024,1.20E-04,0.316398032
0,294.3723958,1.64E+07,293.3551439,6.10E-06,0.318601131
9.31E-10,294.1701501,1.58E+07,293.3057092,4.52E-05,0.312074199
0,294.2863725,1.64E+07,293.4298261,2.92E-04,0.305547267
0,293.5718625,1.30E+07,292.0437997,0.007598419,0.305333859
0,291.7990685,1.01E+07,290.3102487,0.051852611,0.30512045
0,291.5180327,1.17E+07,289.9734008,0.010232853,0.304907042
0,292.2670663,1.73E+07,291.2034957,1.07E-06,0.304693633
0,292.3410721,1.87E+07,291.4437262,8.52E-07,0.304480225
0,292.3232638,1.79E+07,291.3801142,1.03E-05,0.304554999
0,293.1632888,1.47E+07,292.5971928,0.003906063,0.304629773
0,294.3807837,1.57E+07,294.2221603,0.006242963,0.304704547
0,293.3952154,1.26E+07,291.7818127,0.014542794,0.305181038
0,293.3104897,1.69E+07,291.6344808,0.004124631,0.30565753
0,293.0240167,1.68E+07,291.2486642,5.65E-04,0.306134021
0,293.1674525,1.77E+07,292.3136056,0,0.306610513
